"CENSUS_YEAR","GEO_CODE (POR)","GEO_LEVEL","GEO_NAME","GNR","DATA_QUALITY_FLAG","ALT_GEO_CODE","GEO_CODE (POW)","GEO_LEVEL","GEO_NAME","GNR","DATA_QUALITY_FLAG","ALT_GEO_CODE","Dim: Sex (3): Member ID: [1]: Total - Sex","Dim: Sex (3): Member ID: [2]: Male","Dim: Sex (3): Member ID: [3]: Female"
2016,"3518","2","Durham",4.0,"00000","3518","3543","2","Simcoe",3.3,"00000","3543",550,345,200
2016,"3518","2","Durham",4.0,"00000","3518","3544","2","Muskoka",3.8,"20000","3544",95,50,45
2016,"3518","2","Durham",4.0,"00000","3518","3546","2","Haliburton",3.9,"00001","3546",30,15,10
2016,"3518","2","Durham",4.0,"00000","3518","3547","2","Renfrew",3.6,"00000","3547",50,35,10
2016,"3518","2","Durham",4.0,"00000","3518","3548","2","Nipissing",3.4,"00000","3548",35,10,25
2016,"3518","2","Durham",4.0,"00000","3518","3553","2","Greater Sudbury / Grand Sudbury",3.5,"00000","3553",20,0,20
2016,"3518","2","Durham",4.0,"00000","3518","3556","2","Cochrane",4.3,"00000","3556",70,40,30
2016,"3518","2","Durham",4.0,"00000","3518","3558","2","Thunder Bay",3.7,"00000","3558",30,10,25
2016,"3518","2","Durham",4.0,"00000","3518","3560","2","Kenora",6.5,"21111","3560",20,10,10
2016,"3518","2","Durham",4.0,"00000","3518","4611","2","Division No. 11",2.4,"00000","4611",25,15,10
2016,"3518","2","Durham",4.0,"00000","3518","4806","2","Division No. 6",3.6,"00000","4806",50,20,30
2016,"3518","2","Durham",4.0,"00000","3518","4811","2","Division No. 11",4.0,"00000","4811",35,30,10
2016,"3518","2","Durham",4.0,"00000","3518","4815","2","Division No. 15",7.3,"01201","4815",40,0,30
2016,"3518","2","Durham",4.0,"00000","3518","4816","2","Division No. 16",8.8,"01122","4816",60,45,15
2016,"3518","2","Durham",4.0,"00000","3518","5915","2","Greater Vancouver",4.1,"00001","5915",55,20,30
2016,"3519","2","York",3.5,"00000","3519","1001","2","Division No. 1",3.6,"00000","1001",20,0,15
2016,"3519","2","York",3.5,"00000","3519","1209","2","Halifax",3.1,"00000","1209",55,15,35
2016,"3519","2","York",3.5,"00000","3519","1301","2","Saint John",2.7,"00000","1301",25,15,10
2016,"3519","2","York",3.5,"00000","3519","2466","2","Montréal",2.6,"00000","2466",125,75,45
2016,"3519","2","York",3.5,"00000","3519","2481","2","Gatineau",2.9,"00000","2481",20,15,0
2016,"3519","2","York",3.5,"00000","3519","3506","2","Ottawa",2.8,"00000","3506",425,215,205
2016,"3519","2","York",3.5,"00000","3519","3510","2","Frontenac",3.5,"00000","3510",205,100,105
2016,"3519","2","York",3.5,"00000","3519","3512","2","Hastings",3.7,"00000","3512",75,40,30
2016,"3519","2","York",3.5,"00000","3519","3514","2","Northumberland",3.3,"00000","3514",60,35,20
2016,"3519","2","York",3.5,"00000","3519","3515","2","Peterborough",3.6,"00000","3515",130,70,55
2016,"3519","2","York",3.5,"00000","3519","3516","2","Kawartha Lakes",3.0,"00000","3516",130,75,55
2016,"3519","2","York",3.5,"00000","3519","3518","2","Durham",2.8,"00000","3518",5550,3465,2080
2016,"3519","2","York",3.5,"00000","3519","3519","2","York",2.5,"00000","3519",236600,108645,127960
2016,"3519","2","York",3.5,"00000","3519","3520","2","Toronto",2.9,"00000","3520",165855,83285,82575
2016,"3519","2","York",3.5,"00000","3519","3521","2","Peel",2.6,"00000","3521",28260,17635,10625
2016,"3519","2","York",3.5,"00000","3519","3522","2","Dufferin",3.3,"00000","3522",185,125,60
2016,"3519","2","York",3.5,"00000","3519","3523","2","Wellington",3.0,"00000","3523",420,225,200
2016,"3519","2","York",3.5,"00000","3519","3524","2","Halton",2.8,"00000","3524",1860,1280,580
2016,"3519","2","York",3.5,"00000","3519","3525","2","Hamilton",3.1,"00000","3525",500,275,230
2016,"3519","2","York",3.5,"00000","3519","3526","2","Niagara",2.9,"00000","3526",225,135,95
2016,"3519","2","York",3.5,"00000","3519","3528","2","Haldimand-Norfolk",3.5,"20000","3528",35,30,0
2016,"3519","2","York",3.5,"00000","3519","3529","2","Brant",3.8,"20000","3529",60,45,15
2016,"3519","2","York",3.5,"00000","3519","3530","2","Waterloo",2.9,"00000","3530",685,395,290
2016,"3519","2","York",3.5,"00000","3519","3532","2","Oxford",3.4,"00000","3532",35,25,15
2016,"3519","2","York",3.5,"00000","3519","3537","2","Essex",3.4,"00000","3537",60,45,15
2016,"3519","2","York",3.5,"00000","3519","3538","2","Lambton",2.7,"00000","3538",40,25,15
2016,"3519","2","York",3.5,"00000","3519","3539","2","Middlesex",3.0,"20000","3539",330,170,165
2016,"3519","2","York",3.5,"00000","3519","3541","2","Bruce",4.5,"00000","3541",70,60,0
2016,"3519","2","York",3.5,"00000","3519","3542","2","Grey",4.1,"00000","3542",20,0,15
2016,"3519","2","York",3.5,"00000","3519","3543","2","Simcoe",3.3,"00000","3543",3820,2215,1600
2016,"3519","2","York",3.5,"00000","3519","3544","2","Muskoka",3.8,"20000","3544",140,90,55
2016,"3519","2","York",3.5,"00000","3519","3546","2","Haliburton",3.9,"00001","3546",30,15,15
2016,"3519","2","York",3.5,"00000","3519","3547","2","Renfrew",3.6,"00000","3547",50,30,25
2016,"3519","2","York",3.5,"00000","3519","3548","2","Nipissing",3.4,"00000","3548",35,10,20
2016,"3519","2","York",3.5,"00000","3519","3549","2","Parry Sound",5.0,"00000","3549",35,25,15
2016,"3519","2","York",3.5,"00000","3519","3553","2","Greater Sudbury / Grand Sudbury",3.5,"00000","3553",60,25,35
2016,"3519","2","York",3.5,"00000","3519","3558","2","Thunder Bay",3.7,"00000","3558",20,15,10
2016,"3519","2","York",3.5,"00000","3519","3560","2","Kenora",6.5,"21111","3560",35,15,25
2016,"3519","2","York",3.5,"00000","3519","4611","2","Division No. 11",2.4,"00000","4611",30,20,0
2016,"3519","2","York",3.5,"00000","3519","4806","2","Division No. 6",3.6,"00000","4806",85,45,45
2016,"3519","2","York",3.5,"00000","3519","4811","2","Division No. 11",4.0,"00000","4811",45,30,15
2016,"3519","2","York",3.5,"00000","3519","4815","2","Division No. 15",7.3,"01201","4815",25,10,20
2016,"3519","2","York",3.5,"00000","3519","4816","2","Division No. 16",8.8,"01122","4816",50,45,0
2016,"3519","2","York",3.5,"00000","3519","5915","2","Greater Vancouver",4.1,"00001","5915",115,50,60
2016,"3519","2","York",3.5,"00000","3519","5917","2","Capital",4.0,"20000","5917",20,10,10
2016,"3520","2","Toronto",4.9,"00000","3520","1001","2","Division No. 1",3.6,"00000","1001",40,25,15
2016,"3520","2","Toronto",4.9,"00000","3520","1010","2","Division No. 10",3.2,"00000","1010",20,15,0
2016,"3520","2","Toronto",4.9,"00000","3520","1102","2","Queens",3.2,"00000","1102",20,20,0
2016,"3520","2","Toronto",4.9,"00000","3520","1209","2","Halifax",3.1,"00000","1209",205,95,105
2016,"3520","2","Toronto",4.9,"00000","3520","2423","2","Québec",2.8,"00000","2423",25,25,0
2016,"3520","2","Toronto",4.9,"00000","3520","2465","2","Laval",2.1,"00000","2465",20,0,15
2016,"3520","2","Toronto",4.9,"00000","3520","2466","2","Montréal",2.6,"00000","2466",460,275,185
2016,"3520","2","Toronto",4.9,"00000","3520","2481","2","Gatineau",2.9,"00000","2481",75,40,40
2016,"3520","2","Toronto",4.9,"00000","3520","2499","2","Nord-du-Québec",7.2,"01101","2499",25,10,20
2016,"3520","2","Toronto",4.9,"00000","3520","3506","2","Ottawa",2.8,"00000","3506",740,380,365
2016,"3520","2","Toronto",4.9,"00000","3520","3507","2","Leeds and Grenville",3.7,"00000","3507",35,20,15
2016,"3520","2","Toronto",4.9,"00000","3520","3510","2","Frontenac",3.5,"00000","3510",395,195,200
2016,"3520","2","Toronto",4.9,"00000","3520","3511","2","Lennox and Addington",3.5,"00000","3511",25,20,0
2016,"3520","2","Toronto",4.9,"00000","3520","3512","2","Hastings",3.7,"00000","3512",125,80,50
2016,"3520","2","Toronto",4.9,"00000","3520","3513","2","Prince Edward",3.5,"00000","3513",30,20,10
2016,"3520","2","Toronto",4.9,"00000","3520","3514","2","Northumberland",3.3,"00000","3514",180,80,100
2016,"3520","2","Toronto",4.9,"00000","3520","3515","2","Peterborough",3.6,"00000","3515",210,120,95
2016,"3520","2","Toronto",4.9,"00000","3520","3516","2","Kawartha Lakes",3.0,"00000","3516",85,55,35
2016,"3520","2","Toronto",4.9,"00000","3520","3518","2","Durham",2.8,"00000","3518",10770,6760,4010
2016,"3520","2","Toronto",4.9,"00000","3520","3519","2","York",2.5,"00000","3519",101210,59265,41945
2016,"3520","2","Toronto",4.9,"00000","3520","3520","2","Toronto",2.9,"00000","3520",884035,405535,478505
2016,"3520","2","Toronto",4.9,"00000","3520","3521","2","Peel",2.6,"00000","3521",78465,47450,31020
2016,"3520","2","Toronto",4.9,"00000","3520","3522","2","Dufferin",3.3,"00000","3522",150,100,50
2016,"3520","2","Toronto",4.9,"00000","3520","3523","2","Wellington",3.0,"00000","3523",775,490,285
2016,"3520","2","Toronto",4.9,"00000","3520","3524","2","Halton",2.8,"00000","3524",7565,4715,2850
2016,"3520","2","Toronto",4.9,"00000","3520","3525","2","Hamilton",3.1,"00000","3525",1675,1020,655
2016,"3520","2","Toronto",4.9,"00000","3520","3526","2","Niagara",2.9,"00000","3526",615,350,270
2016,"3520","2","Toronto",4.9,"00000","3520","3528","2","Haldimand-Norfolk",3.5,"20000","3528",95,60,35
2016,"3520","2","Toronto",4.9,"00000","3520","3529","2","Brant",3.8,"20000","3529",130,85,50
2016,"3520","2","Toronto",4.9,"00000","3520","3530","2","Waterloo",2.9,"00000","3530",1535,950,585
2016,"3520","2","Toronto",4.9,"00000","3520","3531","2","Perth",3.2,"00000","3531",60,25,30
2016,"3520","2","Toronto",4.9,"00000","3520","3532","2","Oxford",3.4,"00000","3532",85,60,25
2016,"3520","2","Toronto",4.9,"00000","3520","3536","2","Chatham-Kent",3.3,"00000","3536",30,25,0
2016,"3520","2","Toronto",4.9,"00000","3520","3537","2","Essex",3.4,"00000","3537",150,110,45
2016,"3520","2","Toronto",4.9,"00000","3520","3538","2","Lambton",2.7,"00000","3538",50,30,20
2016,"3520","2","Toronto",4.9,"00000","3520","3539","2","Middlesex",3.0,"20000","3539",535,280,260
2016,"3520","2","Toronto",4.9,"00000","3520","3540","2","Huron",3.4,"00000","3540",30,10,15
2016,"3520","2","Toronto",4.9,"00000","3520","3541","2","Bruce",4.5,"00000","3541",110,75,30
2016,"3520","2","Toronto",4.9,"00000","3520","3542","2","Grey",4.1,"00000","3542",120,75,50
2016,"3520","2","Toronto",4.9,"00000","3520","3543","2","Simcoe",3.3,"00000","3543",1445,995,450
2016,"3520","2","Toronto",4.9,"00000","3520","3544","2","Muskoka",3.8,"20000","3544",160,80,80
2016,"3520","2","Toronto",4.9,"00000","3520","3546","2","Haliburton",3.9,"00001","3546",40,25,10
2016,"3520","2","Toronto",4.9,"00000","3520","3547","2","Renfrew",3.6,"00000","3547",60,45,15
2016,"3520","2","Toronto",4.9,"00000","3520","3548","2","Nipissing",3.4,"00000","3548",45,35,10
2016,"3520","2","Toronto",4.9,"00000","3520","3549","2","Parry Sound",5.0,"00000","3549",75,40,30
2016,"3520","2","Toronto",4.9,"00000","3520","3553","2","Greater Sudbury / Grand Sudbury",3.5,"00000","3553",120,50,70
2016,"3520","2","Toronto",4.9,"00000","3520","3556","2","Cochrane",4.3,"00000","3556",35,25,0
2016,"3520","2","Toronto",4.9,"00000","3520","3557","2","Algoma",3.5,"20000","3557",45,30,15
2016,"3520","2","Toronto",4.9,"00000","3520","3558","2","Thunder Bay",3.7,"00000","3558",25,10,10
2016,"3520","2","Toronto",4.9,"00000","3520","3560","2","Kenora",6.5,"21111","3560",80,40,40
2016,"3520","2","Toronto",4.9,"00000","3520","4611","2","Division No. 11",2.4,"00000","4611",90,40,50
2016,"3520","2","Toronto",4.9,"00000","3520","4706","2","Division No. 6",3.8,"00000","4706",45,15,35
2016,"3520","2","Toronto",4.9,"00000","3520","4711","2","Division No. 11",3.3,"00000","4711",50,40,10
2016,"3520","2","Toronto",4.9,"00000","3520","4806","2","Division No. 6",3.6,"00000","4806",190,130,55
2016,"3520","2","Toronto",4.9,"00000","3520","4811","2","Division No. 11",4.0,"00000","4811",180,125,60
2016,"3520","2","Toronto",4.9,"00000","3520","4815","2","Division No. 15",7.3,"01201","4815",70,20,50
2016,"3520","2","Toronto",4.9,"00000","3520","4816","2","Division No. 16",8.8,"01122","4816",140,110,35
2016,"3520","2","Toronto",4.9,"00000","3520","5915","2","Greater Vancouver",4.1,"00001","5915",375,210,160
2016,"3520","2","Toronto",4.9,"00000","3520","5917","2","Capital",4.0,"20000","5917",35,30,10
2016,"3520","2","Toronto",4.9,"00000","3520","5931","2","Squamish-Lillooet",6.2,"00101","5931",20,10,20
2016,"3520","2","Toronto",4.9,"00000","3520","5935","2","Central Okanagan",3.9,"00000","5935",20,10,15
2016,"3520","2","Toronto",4.9,"00000","3520","5953","2","Fraser-Fort George",3.7,"00000","5953",25,15,10
2016,"3520","2","Toronto",4.9,"00000","3520","6106","2","Region 6",6.8,"00101","6106",30,15,15
2016,"3520","2","Toronto",4.9,"00000","3520","6204","2","Baffin",7.0,"00101","6204",45,20,20
2016,"3521","2","Peel",3.8,"00000","3521","1001","2","Division No. 1",3.6,"00000","1001",30,20,0
2016,"3521","2","Peel",3.8,"00000","3521","1010","2","Division No. 10",3.2,"00000","1010",20,25,0
2016,"3521","2","Peel",3.8,"00000","3521","1209","2","Halifax",3.1,"00000","1209",55,20,35
2016,"3521","2","Peel",3.8,"00000","3521","2423","2","Québec",2.8,"00000","2423",20,15,10
2016,"3521","2","Peel",3.8,"00000","3521","2466","2","Montréal",2.6,"00000","2466",190,120,75
2016,"3521","2","Peel",3.8,"00000","3521","2481","2","Gatineau",2.9,"00000","2481",35,10,30
2016,"3521","2","Peel",3.8,"00000","3521","3506","2","Ottawa",2.8,"00000","3506",505,245,260
2016,"3521","2","Peel",3.8,"00000","3521","3507","2","Leeds and Grenville",3.7,"00000","3507",30,15,10
2016,"3521","2","Peel",3.8,"00000","3521","3510","2","Frontenac",3.5,"00000","3510",145,65,80
2016,"3521","2","Peel",3.8,"00000","3521","3512","2","Hastings",3.7,"00000","3512",70,50,15
2016,"3521","2","Peel",3.8,"00000","3521","3515","2","Peterborough",3.6,"00000","3515",100,55,50
2016,"3521","2","Peel",3.8,"00000","3521","3516","2","Kawartha Lakes",3.0,"00000","3516",35,15,20
2016,"3521","2","Peel",3.8,"00000","3521","3518","2","Durham",2.8,"00000","3518",1000,735,265
2016,"3521","2","Peel",3.8,"00000","3521","3519","2","York",2.5,"00000","3519",32820,20485,12335
2016,"3521","2","Peel",3.8,"00000","3521","3520","2","Toronto",2.9,"00000","3520",130285,66845,63435
2016,"3521","2","Peel",3.8,"00000","3521","3521","2","Peel",2.6,"00000","3521",356940,169170,187765
2016,"3521","2","Peel",3.8,"00000","3521","3522","2","Dufferin",3.3,"00000","3522",1265,610,655
2016,"3521","2","Peel",3.8,"00000","3521","3523","2","Wellington",3.0,"00000","3523",1670,1085,585
2016,"3521","2","Peel",3.8,"00000","3521","3524","2","Halton",2.8,"00000","3524",30430,15955,14475
2016,"3521","2","Peel",3.8,"00000","3521","3525","2","Hamilton",3.1,"00000","3525",2675,1590,1080
2016,"3521","2","Peel",3.8,"00000","3521","3526","2","Niagara",2.9,"00000","3526",610,350,265
2016,"3521","2","Peel",3.8,"00000","3521","3528","2","Haldimand-Norfolk",3.5,"20000","3528",90,50,40
2016,"3521","2","Peel",3.8,"00000","3521","3529","2","Brant",3.8,"20000","3529",220,130,85
2016,"3521","2","Peel",3.8,"00000","3521","3530","2","Waterloo",2.9,"00000","3530",2220,1490,735
2016,"3521","2","Peel",3.8,"00000","3521","3531","2","Perth",3.2,"00000","3531",25,15,15
2016,"3521","2","Peel",3.8,"00000","3521","3532","2","Oxford",3.4,"00000","3532",125,75,40
2016,"3521","2","Peel",3.8,"00000","3521","3534","2","Elgin",3.0,"00000","3534",30,20,0
2016,"3521","2","Peel",3.8,"00000","3521","3537","2","Essex",3.4,"00000","3537",120,80,35
2016,"3521","2","Peel",3.8,"00000","3521","3538","2","Lambton",2.7,"00000","3538",35,15,15
2016,"3521","2","Peel",3.8,"00000","3521","3539","2","Middlesex",3.0,"20000","3539",465,250,210
2016,"3521","2","Peel",3.8,"00000","3521","3541","2","Bruce",4.5,"00000","3541",70,60,15
2016,"3521","2","Peel",3.8,"00000","3521","3542","2","Grey",4.1,"00000","3542",65,50,15
2016,"3521","2","Peel",3.8,"00000","3521","3543","2","Simcoe",3.3,"00000","3543",1050,675,370
2016,"3521","2","Peel",3.8,"00000","3521","3544","2","Muskoka",3.8,"20000","3544",75,40,35
2016,"3521","2","Peel",3.8,"00000","3521","3547","2","Renfrew",3.6,"00000","3547",40,35,10
2016,"3521","2","Peel",3.8,"00000","3521","3548","2","Nipissing",3.4,"00000","3548",20,10,15
2016,"3521","2","Peel",3.8,"00000","3521","3553","2","Greater Sudbury / Grand Sudbury",3.5,"00000","3553",65,45,20
2016,"3521","2","Peel",3.8,"00000","3521","3554","2","Timiskaming",5.5,"00000","3554",35,25,10
2016,"3521","2","Peel",3.8,"00000","3521","3557","2","Algoma",3.5,"20000","3557",20,0,20
2016,"3521","2","Peel",3.8,"00000","3521","3558","2","Thunder Bay",3.7,"00000","3558",35,15,15
2016,"3521","2","Peel",3.8,"00000","3521","4611","2","Division No. 11",2.4,"00000","4611",55,35,20
2016,"3521","2","Peel",3.8,"00000","3521","4706","2","Division No. 6",3.8,"00000","4706",25,15,10
2016,"3521","2","Peel",3.8,"00000","3521","4806","2","Division No. 6",3.6,"00000","4806",95,65,35
2016,"3521","2","Peel",3.8,"00000","3521","4811","2","Division No. 11",4.0,"00000","4811",90,55,35
2016,"3521","2","Peel",3.8,"00000","3521","4815","2","Division No. 15",7.3,"01201","4815",40,30,10
2016,"3521","2","Peel",3.8,"00000","3521","4816","2","Division No. 16",8.8,"01122","4816",110,110,0
2016,"3521","2","Peel",3.8,"00000","3521","5915","2","Greater Vancouver",4.1,"00001","5915",115,50,65
2016,"3521","2","Peel",3.8,"00000","3521","5917","2","Capital",4.0,"20000","5917",40,20,15
2016,"3521","2","Peel",3.8,"00000","3521","6204","2","Baffin",7.0,"00101","6204",20,15,10
2016,"3522","2","Dufferin",3.7,"00000","3522","3506","2","Ottawa",2.8,"00000","3506",20,10,10
2016,"3522","2","Dufferin",3.7,"00000","3522","3518","2","Durham",2.8,"00000","3518",35,25,10
2016,"3522","2","Dufferin",3.7,"00000","3522","3519","2","York",2.5,"00000","3519",1070,680,385
2016,"3522","2","Dufferin",3.7,"00000","3522","3520","2","Toronto",2.9,"00000","3520",1675,965,720
2016,"3522","2","Dufferin",3.7,"00000","3522","3521","2","Peel",2.6,"00000","3521",7810,4530,3280
2016,"3522","2","Dufferin",3.7,"00000","3522","3522","2","Dufferin",3.3,"00000","3522",11895,4545,7355
2016,"3522","2","Dufferin",3.7,"00000","3522","3523","2","Wellington",3.0,"00000","3523",955,470,485
2016,"3522","2","Dufferin",3.7,"00000","3522","3524","2","Halton",2.8,"00000","3524",490,300,190
2016,"3522","2","Dufferin",3.7,"00000","3522","3526","2","Niagara",2.9,"00000","3526",25,10,10
2016,"3522","2","Dufferin",3.7,"00000","3522","3530","2","Waterloo",2.9,"00000","3530",225,135,95
2016,"3522","2","Dufferin",3.7,"00000","3522","3531","2","Perth",3.2,"00000","3531",30,25,0
2016,"3522","2","Dufferin",3.7,"00000","3522","3539","2","Middlesex",3.0,"20000","3539",45,20,25
2016,"3522","2","Dufferin",3.7,"00000","3522","3542","2","Grey",4.1,"00000","3542",140,60,80
2016,"3522","2","Dufferin",3.7,"00000","3522","3543","2","Simcoe",3.3,"00000","3543",1335,855,480
2016,"3523","2","Wellington",4.4,"00000","3523","1209","2","Halifax",3.1,"00000","1209",30,10,20
2016,"3523","2","Wellington",4.4,"00000","3523","2466","2","Montréal",2.6,"00000","2466",20,15,10
2016,"3523","2","Wellington",4.4,"00000","3523","3506","2","Ottawa",2.8,"00000","3506",100,65,35
2016,"3523","2","Wellington",4.4,"00000","3523","3510","2","Frontenac",3.5,"00000","3510",25,0,20
2016,"3523","2","Wellington",4.4,"00000","3523","3515","2","Peterborough",3.6,"00000","3515",20,10,10
2016,"3523","2","Wellington",4.4,"00000","3523","3518","2","Durham",2.8,"00000","3518",45,20,20
2016,"3523","2","Wellington",4.4,"00000","3523","3519","2","York",2.5,"00000","3519",510,365,140
2016,"3523","2","Wellington",4.4,"00000","3523","3520","2","Toronto",2.9,"00000","3520",2290,1325,970
2016,"3523","2","Wellington",4.4,"00000","3523","3521","2","Peel",2.6,"00000","3521",5815,3525,2295
2016,"3523","2","Wellington",4.4,"00000","3523","3522","2","Dufferin",3.3,"00000","3522",930,425,505
2016,"3523","2","Wellington",4.4,"00000","3523","3523","2","Wellington",3.0,"00000","3523",67770,32025,35745
2016,"3523","2","Wellington",4.4,"00000","3523","3524","2","Halton",2.8,"00000","3524",4520,2495,2030
2016,"3523","2","Wellington",4.4,"00000","3523","3525","2","Hamilton",3.1,"00000","3525",995,540,455
2016,"3523","2","Wellington",4.4,"00000","3523","3526","2","Niagara",2.9,"00000","3526",90,50,45
2016,"3523","2","Wellington",4.4,"00000","3523","3528","2","Haldimand-Norfolk",3.5,"20000","3528",30,30,0
2016,"3523","2","Wellington",4.4,"00000","3523","3529","2","Brant",3.8,"20000","3529",140,80,60
2016,"3523","2","Wellington",4.4,"00000","3523","3530","2","Waterloo",2.9,"00000","3530",10825,5935,4890
2016,"3523","2","Wellington",4.4,"00000","3523","3531","2","Perth",3.2,"00000","3531",900,455,450
2016,"3523","2","Wellington",4.4,"00000","3523","3532","2","Oxford",3.4,"00000","3532",110,70,35
2016,"3523","2","Wellington",4.4,"00000","3523","3537","2","Essex",3.4,"00000","3537",20,10,10
2016,"3523","2","Wellington",4.4,"00000","3523","3539","2","Middlesex",3.0,"20000","3539",150,100,55
2016,"3523","2","Wellington",4.4,"00000","3523","3540","2","Huron",3.4,"00000","3540",100,65,35
2016,"3523","2","Wellington",4.4,"00000","3523","3541","2","Bruce",4.5,"00000","3541",160,105,50
2016,"3523","2","Wellington",4.4,"00000","3523","3542","2","Grey",4.1,"00000","3542",310,190,120
2016,"3523","2","Wellington",4.4,"00000","3523","3543","2","Simcoe",3.3,"00000","3543",155,140,20
2016,"3523","2","Wellington",4.4,"00000","3523","3544","2","Muskoka",3.8,"20000","3544",65,45,20
2016,"3523","2","Wellington",4.4,"00000","3523","4811","2","Division No. 11",4.0,"00000","4811",25,0,15
2016,"3523","2","Wellington",4.4,"00000","3523","5915","2","Greater Vancouver",4.1,"00001","5915",45,30,15
2016,"3524","2","Halton",3.2,"00000","3524","1101","2","Kings",4.5,"00000","1101",20,15,0
2016,"3524","2","Halton",3.2,"00000","3524","1209","2","Halifax",3.1,"00000","1209",45,20,25
2016,"3524","2","Halton",3.2,"00000","3524","2466","2","Montréal",2.6,"00000","2466",95,55,35
2016,"3524","2","Halton",3.2,"00000","3524","2481","2","Gatineau",2.9,"00000","2481",25,10,15
2016,"3524","2","Halton",3.2,"00000","3524","3506","2","Ottawa",2.8,"00000","3506",290,125,170
2016,"3524","2","Halton",3.2,"00000","3524","3510","2","Frontenac",3.5,"00000","3510",60,15,45
2016,"3524","2","Halton",3.2,"00000","3524","3512","2","Hastings",3.7,"00000","3512",20,15,10
2016,"3524","2","Halton",3.2,"00000","3524","3515","2","Peterborough",3.6,"00000","3515",30,20,10
2016,"3524","2","Halton",3.2,"00000","3524","3518","2","Durham",2.8,"00000","3518",250,210,40
2016,"3524","2","Halton",3.2,"00000","3524","3519","2","York",2.5,"00000","3519",4220,2885,1330
2016,"3524","2","Halton",3.2,"00000","3524","3520","2","Toronto",2.9,"00000","3520",38150,21755,16400
2016,"3524","2","Halton",3.2,"00000","3524","3521","2","Peel",2.6,"00000","3521",55050,28995,26055
2016,"3524","2","Halton",3.2,"00000","3524","3522","2","Dufferin",3.3,"00000","3522",95,65,30
2016,"3524","2","Halton",3.2,"00000","3524","3523","2","Wellington",3.0,"00000","3523",2255,1315,940
2016,"3524","2","Halton",3.2,"00000","3524","3524","2","Halton",2.8,"00000","3524",112535,48900,63640
2016,"3524","2","Halton",3.2,"00000","3524","3525","2","Hamilton",3.1,"00000","3525",11825,5885,5945
2016,"3524","2","Halton",3.2,"00000","3524","3526","2","Niagara",2.9,"00000","3526",1130,605,525
2016,"3524","2","Halton",3.2,"00000","3524","3528","2","Haldimand-Norfolk",3.5,"20000","3528",120,85,35
2016,"3524","2","Halton",3.2,"00000","3524","3529","2","Brant",3.8,"20000","3529",575,345,230
2016,"3524","2","Halton",3.2,"00000","3524","3530","2","Waterloo",2.9,"00000","3530",2450,1580,875
2016,"3524","2","Halton",3.2,"00000","3524","3531","2","Perth",3.2,"00000","3531",50,40,20
2016,"3524","2","Halton",3.2,"00000","3524","3532","2","Oxford",3.4,"00000","3532",85,65,20
2016,"3524","2","Halton",3.2,"00000","3524","3534","2","Elgin",3.0,"00000","3534",25,10,15
2016,"3524","2","Halton",3.2,"00000","3524","3536","2","Chatham-Kent",3.3,"00000","3536",20,20,0
2016,"3524","2","Halton",3.2,"00000","3524","3537","2","Essex",3.4,"00000","3537",35,20,15
2016,"3524","2","Halton",3.2,"00000","3524","3538","2","Lambton",2.7,"00000","3538",35,25,10
2016,"3524","2","Halton",3.2,"00000","3524","3539","2","Middlesex",3.0,"20000","3539",265,170,90
2016,"3524","2","Halton",3.2,"00000","3524","3540","2","Huron",3.4,"00000","3540",20,15,0
2016,"3524","2","Halton",3.2,"00000","3524","3541","2","Bruce",4.5,"00000","3541",30,15,10
2016,"3524","2","Halton",3.2,"00000","3524","3542","2","Grey",4.1,"00000","3542",25,20,10
2016,"3524","2","Halton",3.2,"00000","3524","3543","2","Simcoe",3.3,"00000","3543",185,125,55
2016,"3524","2","Halton",3.2,"00000","3524","3544","2","Muskoka",3.8,"20000","3544",60,35,25
2016,"3524","2","Halton",3.2,"00000","3524","3548","2","Nipissing",3.4,"00000","3548",20,10,10
2016,"3524","2","Halton",3.2,"00000","3524","3549","2","Parry Sound",5.0,"00000","3549",20,10,15
2016,"3524","2","Halton",3.2,"00000","3524","4611","2","Division No. 11",2.4,"00000","4611",45,25,15
2016,"3524","2","Halton",3.2,"00000","3524","4806","2","Division No. 6",3.6,"00000","4806",60,30,30
2016,"3524","2","Halton",3.2,"00000","3524","4811","2","Division No. 11",4.0,"00000","4811",35,20,15
2016,"3524","2","Halton",3.2,"00000","3524","4815","2","Division No. 15",7.3,"01201","4815",25,20,10
2016,"3524","2","Halton",3.2,"00000","3524","4816","2","Division No. 16",8.8,"01122","4816",30,30,0
2016,"3524","2","Halton",3.2,"00000","3524","5915","2","Greater Vancouver",4.1,"00001","5915",65,50,20
2016,"3524","2","Halton",3.2,"00000","3524","5931","2","Squamish-Lillooet",6.2,"00101","5931",40,20,20
2016,"3525","2","Hamilton",4.9,"00000","3525","1209","2","Halifax",3.1,"00000","1209",40,10,35
2016,"3525","2","Hamilton",4.9,"00000","3525","2466","2","Montréal",2.6,"00000","2466",40,30,10
2016,"3525","2","Hamilton",4.9,"00000","3525","3506","2","Ottawa",2.8,"00000","3506",195,70,120
2016,"3525","2","Hamilton",4.9,"00000","3525","3510","2","Frontenac",3.5,"00000","3510",55,15,35
2016,"3525","2","Hamilton",4.9,"00000","3525","3512","2","Hastings",3.7,"00000","3512",20,0,15
2016,"3525","2","Hamilton",4.9,"00000","3525","3515","2","Peterborough",3.6,"00000","3515",30,0,25
